"varID","varCat","topicID","weight","type"
3,"Wednesday",22,0.000136142482342772,"Daily"
4,"Thursday",22,7.09308284169134e-22,"Daily"
5,"Friday",22,0.0890187111845462,"Daily"
6,"Saturday",22,1.60620636318859e-13,"Daily"
7,"Sunday",22,0.00732324757354428,"Daily"
1,"Monday",23,0.000706738946904097,"Daily"
2,"Tuesday",23,0.00418807732093948,"Daily"
3,"Wednesday",23,6.34300885302843e-19,"Daily"
4,"Thursday",23,7.66653009267667e-46,"Daily"
5,"Friday",23,0.000595854178172789,"Daily"
6,"Saturday",23,0.0200789559028913,"Daily"
7,"Sunday",23,0.000254120466542145,"Daily"
1,"Monday",24,0.173323711326117,"Daily"
2,"Tuesday",24,0.00493323894417388,"Daily"
3,"Wednesday",24,0.0306466890805469,"Daily"
4,"Thursday",24,0.000144604930043192,"Daily"
5,"Friday",24,0.0121765168234046,"Daily"
6,"Saturday",24,9.15397519724859e-06,"Daily"
7,"Sunday",24,0.064547244602075,"Daily"
1,"Monday",25,0.0372514473746073,"Daily"
2,"Tuesday",25,0.000446938497090531,"Daily"
3,"Wednesday",25,0.0124207027562889,"Daily"
4,"Thursday",25,0.000130119355950555,"Daily"
5,"Friday",25,3.14946522234679e-05,"Daily"
6,"Saturday",25,1.94972332514731e-08,"Daily"
7,"Sunday",25,0.000115294189739608,"Daily"
1,"Monday",26,3.82324012892957e-06,"Daily"
2,"Tuesday",26,0.0632618724060578,"Daily"
3,"Wednesday",26,3.01112600600434e-05,"Daily"
4,"Thursday",26,5.23608753180878e-05,"Daily"
5,"Friday",26,1.02780692237882e-05,"Daily"
6,"Saturday",26,2.03754255545089e-37,"Daily"
7,"Sunday",26,0.00126897986531853,"Daily"
1,"Monday",27,1.01346334810435e-07,"Daily"
2,"Tuesday",27,0.0010398349319707,"Daily"
3,"Wednesday",27,0.0594711846889231,"Daily"
4,"Thursday",27,0.0377166641439708,"Daily"
5,"Friday",27,0.000980647587141379,"Daily"
6,"Saturday",27,2.59558395248994e-05,"Daily"
7,"Sunday",27,0.000596509237604325,"Daily"
1,"Monday",28,8.49731169898663e-07,"Daily"
2,"Tuesday",28,0.00734036139062218,"Daily"
3,"Wednesday",28,1.20542535928191e-07,"Daily"
4,"Thursday",28,1.76130946170975e-06,"Daily"
5,"Friday",28,0.00984847224274835,"Daily"
6,"Saturday",28,1.88733491690092e-07,"Daily"
7,"Sunday",28,1.40377811273582e-19,"Daily"
1,"Monday",29,1.49451530955373e-05,"Daily"
2,"Tuesday",29,1.9807225427149e-05,"Daily"
3,"Wednesday",29,0.267872853124268,"Daily"
4,"Thursday",29,5.85429798832002e-12,"Daily"
5,"Friday",29,0.0210896671601539,"Daily"
6,"Saturday",29,2.59184307204412e-13,"Daily"
7,"Sunday",29,3.34792225635033e-05,"Daily"
1,"Monday",30,1.72780259617582e-05,"Daily"
2,"Tuesday",30,2.23617276186001e-06,"Daily"
3,"Wednesday",30,5.35139012818673e-08,"Daily"
4,"Thursday",30,0.00218159738467682,"Daily"
5,"Friday",30,0.0292441578048636,"Daily"
6,"Saturday",30,1.19183009776474e-10,"Daily"
7,"Sunday",30,0.000162383064545756,"Daily"
1,"Monday",31,0.010687575722772,"Daily"
2,"Tuesday",31,0.0109873426790371,"Daily"
3,"Wednesday",31,1.17797127302962e-09,"Daily"
4,"Thursday",31,7.96106175859368e-06,"Daily"
5,"Friday",31,6.65320930813102e-07,"Daily"
6,"Saturday",31,3.59820701020964e-05,"Daily"
7,"Sunday",31,0.00153573857024657,"Daily"
1,"Monday",32,1.01462199946911e-15,"Daily"
2,"Tuesday",32,5.70067827341699e-11,"Daily"
3,"Wednesday",32,3.82733588035675e-15,"Daily"
4,"Thursday",32,0.00551898926256304,"Daily"
5,"Friday",32,0.0408684820563713,"Daily"
6,"Saturday",32,0.00383249729681408,"Daily"
7,"Sunday",32,7.94395564917231e-07,"Daily"
1,"Monday",33,4.09448828149974e-05,"Daily"
2,"Tuesday",33,2.32856794336251e-13,"Daily"
3,"Wednesday",33,0.00160966039646058,"Daily"
4,"Thursday",33,0.00024150286852872,"Daily"
5,"Friday",33,0.175109791797343,"Daily"
6,"Saturday",33,6.42066262272509e-06,"Daily"
7,"Sunday",33,0.000573469612452014,"Daily"
1,"Monday",34,0.0644373386508855,"Daily"
2,"Tuesday",34,0.145968595430327,"Daily"
3,"Wednesday",34,2.21485238288454e-08,"Daily"
4,"Thursday",34,1.98172351374621e-05,"Daily"
5,"Friday",34,1.17890164075993e-07,"Daily"
6,"Saturday",34,1.2607312302701e-13,"Daily"
7,"Sunday",34,2.65685080382625e-07,"Daily"
1,"Monday",35,0.00266093048429533,"Daily"
2,"Tuesday",35,0.0255633238525518,"Daily"
3,"Wednesday",35,9.668934033921e-05,"Daily"
4,"Thursday",35,0.00733271328921421,"Daily"
5,"Friday",35,0.000405368268305882,"Daily"
6,"Saturday",35,1.36578327583178e-12,"Daily"
7,"Sunday",35,4.98178204785551e-06,"Daily"
1,"Monday",36,0.161482620476975,"Daily"
2,"Tuesday",36,0.00124926834121562,"Daily"
3,"Wednesday",36,2.13449198976835e-07,"Daily"
4,"Thursday",36,5.4911627867569e-15,"Daily"
5,"Friday",36,0.0060638772872918,"Daily"
6,"Saturday",36,0.000158507954855837,"Daily"
7,"Sunday",36,0.00217987071633584,"Daily"
1,"Monday",37,0.163665351023592,"Daily"
2,"Tuesday",37,0.00608030807876352,"Daily"
3,"Wednesday",37,0.00422307486384578,"Daily"
4,"Thursday",37,3.78108088963298e-06,"Daily"
5,"Friday",37,0.000607483653255969,"Daily"
6,"Saturday",37,0.000306138840427233,"Daily"
7,"Sunday",37,2.36360109979269e-10,"Daily"
1,"Monday",38,0.00715980928498091,"Daily"
2,"Tuesday",38,1.51001226080032e-07,"Daily"
3,"Wednesday",38,0.22950617026166,"Daily"
4,"Thursday",38,1.60960075617935e-06,"Daily"
5,"Friday",38,2.74522942373565e-05,"Daily"
6,"Saturday",38,5.97425221480592e-08,"Daily"
7,"Sunday",38,0.0869687373416235,"Daily"
1,"Monday",39,1.53443091243146e-08,"Daily"
2,"Tuesday",39,4.80479559912081e-05,"Daily"
3,"Wednesday",39,0.00342554742301676,"Daily"
4,"Thursday",39,5.4474176180112e-09,"Daily"
5,"Friday",39,0.000188375078016211,"Daily"
6,"Saturday",39,0.00548354813950015,"Daily"
7,"Sunday",39,1.41605937806436e-10,"Daily"
1,"Monday",40,0.0096219104565947,"Daily"
2,"Tuesday",40,1.56905131608265e-06,"Daily"
3,"Wednesday",40,1.42820083995948e-11,"Daily"
4,"Thursday",40,3.72281479828302e-08,"Daily"
5,"Friday",40,0.0768592771708132,"Daily"
6,"Saturday",40,0.107187558545893,"Daily"
7,"Sunday",40,0.0287800444983697,"Daily"
1,"Monday",41,0.0043397285754473,"Daily"
2,"Tuesday",41,0.000184926917532576,"Daily"
3,"Wednesday",41,2.51472073768445e-06,"Daily"
4,"Thursday",41,0.00260301098529079,"Daily"
5,"Friday",41,1.26281811299556e-08,"Daily"
6,"Saturday",41,4.09772226430013e-07,"Daily"
7,"Sunday",41,0.0407517308779991,"Daily"
1,"Monday",42,0.00672890833832552,"Daily"
2,"Tuesday",42,0.000716349237230144,"Daily"
3,"Wednesday",42,0.00912318671677479,"Daily"
4,"Thursday",42,6.85472260325365e-06,"Daily"
5,"Friday",42,0.000945011199834181,"Daily"
6,"Saturday",42,0.00114949088756466,"Daily"
7,"Sunday",42,2.20605494537826e-05,"Daily"
1,"Monday",43,5.34417816723461e-11,"Daily"
2,"Tuesday",43,0.0733701129736757,"Daily"
3,"Wednesday",43,3.44614812428909e-08,"Daily"
4,"Thursday",43,0.117013763719637,"Daily"
5,"Friday",43,0.000150867214499396,"Daily"
6,"Saturday",43,6.39968313179138e-07,"Daily"
7,"Sunday",43,1.89990069228807e-05,"Daily"
1,"Monday",44,0.000726679956018085,"Daily"
2,"Tuesday",44,5.63778899046518e-05,"Daily"
3,"Wednesday",44,7.20233646568206e-06,"Daily"
4,"Thursday",44,0.00475255929519768,"Daily"
5,"Friday",44,2.08047365890039e-06,"Daily"
6,"Saturday",44,1.07722980421821e-09,"Daily"
7,"Sunday",44,1.22225411649036e-11,"Daily"
1,"Monday",45,5.79532599567604e-20,"Daily"
2,"Tuesday",45,0.000185662984467736,"Daily"
3,"Wednesday",45,4.77733993842052e-06,"Daily"
4,"Thursday",45,0.000235488531278342,"Daily"
5,"Friday",45,1.87806561578292e-06,"Daily"
6,"Saturday",45,0.0274826754873965,"Daily"
7,"Sunday",45,4.86479728421196e-06,"Daily"
1,"Monday",46,0.00133323493740176,"Daily"
2,"Tuesday",46,0.00777192033798089,"Daily"
3,"Wednesday",46,6.63907320316904e-08,"Daily"
4,"Thursday",46,0.000180949408009837,"Daily"
5,"Friday",46,0.00156534337996675,"Daily"
6,"Saturday",46,0.0893063768802858,"Daily"
7,"Sunday",46,0.0545376962332342,"Daily"
1,"Monday",47,1.14313092739643e-06,"Daily"
2,"Tuesday",47,7.9774248951614e-08,"Daily"
3,"Wednesday",47,0.00179614881865688,"Daily"
4,"Thursday",47,0.0462350253168816,"Daily"
5,"Friday",47,8.72260826641889e-12,"Daily"
6,"Saturday",47,0.00190372677548868,"Daily"
7,"Sunday",47,1.36065975704059e-13,"Daily"
1,"Monday",48,1.18998281017373e-06,"Daily"
2,"Tuesday",48,0.00274039258832708,"Daily"
3,"Wednesday",48,0.0470443574794695,"Daily"
4,"Thursday",48,1.1625515282019e-09,"Daily"
5,"Friday",48,4.0692355218977e-07,"Daily"
6,"Saturday",48,9.84753051327536e-09,"Daily"
7,"Sunday",48,0.0030868482853857,"Daily"
1,"Monday",49,0.00226144288270649,"Daily"
2,"Tuesday",49,0.269447044709465,"Daily"
3,"Wednesday",49,0.00237816143451164,"Daily"
4,"Thursday",49,0.163232633818418,"Daily"
5,"Friday",49,7.08738449100514e-09,"Daily"
6,"Saturday",49,2.76126281397191e-09,"Daily"
7,"Sunday",49,3.61005646795658e-08,"Daily"
1,"Monday",50,1.09114874460688e-09,"Daily"
2,"Tuesday",50,7.15443490537155e-09,"Daily"
3,"Wednesday",50,0.00208320260934737,"Daily"
4,"Thursday",50,0.000131875104158609,"Daily"
5,"Friday",50,0.00145047531718642,"Daily"
6,"Saturday",50,1.13799718443239e-18,"Daily"
7,"Sunday",50,0.33836134241599,"Daily"
